"secs_soc_1";"secs_soc_2";"secs_soc_3";"secs_soc_4";"secs_soc_5";"secs_soc_6";"secs_soc_7";"secs_eco_1";"secs_eco_2";"secs_eco_3";"secs_eco_4";"secs_eco_5";"fam_1";"fam_2";"fam_3";"grp_1";"grp_2";"grp_3";"rec_1";"rec_2";"rec_3";"her_1";"her_2";"her_3";"def_1";"def_2";"def_3";"fai_1";"fai_2";"fai_3";"pro_1";"pro_2";"pro_3"
-5.99630040217731;101.866049113425;103.313905372034;80.3459765255619;93.0530867934583;93.5526241576672;93.2361317750458;46.1609158986349;55.3674816591715;52.3580599040814;88.2595641719329;47.0776503469534;50.68674427505;74.4586565269318;68.1391187742093;63.8930755183646;52.678400393516;88.7448477318263;118.476524928683;94.3578093013251;86.8136650685799;76.1939252683369;71.8930638309174;95.5097005744843;6.13614667770609;29.7795987680355;87.988638802073;117.431999498288;117.277335749062;97.9063450711413;136.772414860915;104.737878846315;131.045039352772
24.8951299960621;56.714390270869;85.181831458814;80.9256789427247;57.6068071015311;99.8457450423893;62.9161645031634;65.2057024057206;51.9540448212243;37.5117809983638;61.7741332423745;83.1781805317902;60.1018306688882;81.8112203164943;80.603165671757;39.3404336487091;63.0445898615763;82.610586968526;79.8503521499541;90.0082386184194;75.0246146791996;68.5224956720713;48.214501246761;46.6465335095277;20.9743829570791;23.1653270807659;89.1109065186291;83.1322023698322;56.4816983107581;49.3582140490082;-6.31147454672251;46.4370427958202;36.1560221921763
-5.01943344617757;109.569662575063;117.58711109326;100.091862580568;106.114939712778;102.286078624381;94.9044721299684;91.2885387910734;52.1555699156672;70.2264161672719;98.1769764766102;86.7066995846051;111.953198518004;110.497050104469;115.550235846527;87.8052681284311;113.014565947505;82.4591967342588;89.3354574023292;90.3210822735683;118.778475360132;94.8058140845014;83.3293103444569;79.9082343324384;52.157410696654;112.808382416339;74.5899690166078;135.02995114256;102.015332321108;133.923926979961;87.2748534484888;96.4145666036928;60.2550448046004
46.5448987467029;27.2552756571839;19.4272429595263;39.614462957098;16.2757572611989;59.2744606674309;55.1045751855238;16.3246147649108;20.9255236499333;-20.4676667047364;49.270268324602;24.3436344571434;49.4943494760802;48.706362034865;51.5301633642419;53.9192867349453;26.0466054263841;69.426047441364;59.5184735799417;64.6334898710586;86.2932707395043;39.9003425219478;34.6966548592791;41.528559376681;47.7468202328996;27.5698218278138;41.3873304363443;34.7126059265926;71.8719183912292;42.5106547430616;48.0800073332579;110.58667614227;70.1483323145681
92.4286346512981;74.7545372127783;67.8519618593507;57.8899990505123;80.1893166768014;76.2933686906605;67.5540503165617;38.5158847614056;64.6159430788543;54.1459381741045;72.9091870192903;63.2404416691539;35.2349537470283;52.5210778640817;55.087029587287;62.1614834555098;49.7538364680384;81.9793406986914;43.4272529103774;84.5561272115892;81.6814289786434;63.280813727478;58.1025955978496;65.131695005617;53.8598437484692;41.6035509831864;72.4955149737847;39.7388470270356;102.237329226346;66.1354171981201;64.9869234084886;84.0278058273109;77.4369426268957
51.5857139947751;77.6499997757307;112.91884964635;70.5512547071128;85.3330704243018;88.512594522872;76.7652337426113;74.5406564380606;46.5266347901758;49.132977284548;52.49148655107;60.7413932218447;81.1005866582808;120.338421792925;115.1849326972;84.5117302830683;95.6001876991242;83.5285180917217;100.251321563128;43.8692721297157;98.5225121615307;91.7806709857785;87.7542607991771;67.1872235528397;51.4230075085031;62.0522654161788;63.1790192979787;63.3541452864216;87.7796797726409;46.6415965595839;70.2192622060291;36.3526218865699;39.3212262174401
87.0596105757101;86.3479731544664;54.7602252811791;64.0811434335108;44.2516979519769;83.3367549596194;82.3960347271597;72.8967439152513;-0.338731124311501;66.0953536511485;82.385296918943;82.0963332237504;58.5709619543041;32.0207379087408;68.1500396927379;48.6242945249083;42.0470053696559;42.9852023922024;79.2375634354057;34.9556164527268;49.5568388751347;31.662980384264;30.1100684309361;64.809149703444;15.3960987569032;54.8320991577797;43.2864237657797;37.9866776115007;51.2602905678726;38.6665738679441;53.0406847789186;73.0140684756651;98.3620339608238
81.824918977902;76.7540990338858;62.8431023199805;97.6700404253793;92.568312350121;108.385675434424;61.0320432382789;83.3902756603824;3.2125650205713;135.323034155754;91.4805711950419;83.767180887149;143.69006439412;103.010560657403;95.1395351425861;119.521641721043;82.1195033753737;87.8204402821255;72.0314351431615;110.1465639342;98.4523331134688;67.1571943116664;101.230973381145;74.2525598276118;64.1116257838059;104.413690873446;95.141191511392;132.506421222487;114.246008546598;79.5433242195769;-0.247637959187358;2.67690637764226;41.450162404492
56.1666713347731;73.4570422336199;48.8538435725339;116.072224086937;72.8117014032163;92.8251069663661;48.3668938572974;109.294156314763;18.9434247892692;98.7398882159132;96.8377273519568;84.4556765391803;44.3951595677242;77.7077422462895;62.9718213586166;84.2212673802796;40.782096118586;65.6768725828434;74.3429952615535;64.4846140552996;75.8329162448506;65.1640257675985;74.212436185673;80.764307276394;46.5416560723159;60.7670519105299;75.1610027063747;56.3252659087341;75.2607081075095;70.9641142537574;2.80110593744501;89.1766546241825;116.391090055083
67.3884189744694;53.3916165092246;46.0723668481134;72.4920509588004;56.622043191704;54.8922888745926;51.6171457995919;49.3179238840283;0.526882032382929;22.1618445435589;61.6896931079744;40.7920265174555;75.2080304663665;34.9682565879669;44.3487972753674;17.4682498537703;47.3455249429925;45.5560135382915;42.07709455909;59.4344971763269;65.6599235720027;36.7637199022401;48.8134147561879;27.1898854690828;13.4220460336583;53.1438579170253;51.0945265895921;69.0667470815236;43.1614404250641;56.177177624325;52.8362896699717;37.6736393355546;14.6304897120174
65.6932993724933;88.561716462656;53.7973037075203;82.426002485994;75.611331439215;64.7536497683397;60.6381525598695;47.3089178783273;31.176266663175;54.1709441941054;69.3845040242393;47.3737434343818;94.3699050899248;92.0472843974184;121.865066118537;49.0689809599004;77.43781632713;81.5839690662884;84.854139986473;60.3198947798383;65.5183632455675;75.0669159594294;77.9719026555493;102.806776059134;66.0961927547129;67.8065184181863;69.1079747998348;88.8685810104162;84.4378615407959;36.441288548581;9.08555297079279;12.2575018874034;9.4607103810926
36.5455602621956;56.7070612400108;48.7032694577504;43.8104423272241;87.4973776259804;62.5964751387194;53.4016457706342;59.4177958397146;65.3755512648443;31.0314697725173;65.8730169577768;65.9848281503441;46.6816112352505;30.7152412786144;36.7133270615312;43.1856820344186;78.8039766488724;86.2677989584544;73.8142097919406;51.5136886484972;55.0750373382265;75.3806118151585;59.1550165728874;62.5639507156058;15.4810983467936;63.5099385732635;64.508085302173;41.5527196994003;73.7392607150995;49.4749721633149;76.8387740224318;81.2573907013784;31.5730430799391
61.4242251524167;64.5558480536114;31.0217460915033;76.3347530430185;88.6916415217632;100.488788236223;47.8081481910391;69.4250500485988;68.5197945271488;62.1189776588625;61.662108680385;77.260993433746;33.4546021606265;58.701915128683;62.7219034321369;49.6757606034229;48.4551256203494;79.6112599081734;59.2099566319047;68.0185050596644;100.282981136188;70.6063377787723;98.2243832426486;66.7462275869799;53.3931420636561;35.5929787643313;46.2846447546173;41.6228471219178;73.0786350396954;67.6125757512328;33.1448105741293;78.4164951817068;88.6746850035188
95.5472824817456;77.7748517009983;50.9933920671237;69.6022256315506;90.7985923699136;76.9400658494534;70.8386120301681;64.7368138886892;55.2422830549598;-7.51444254039764;94.0344007401829;99.4347149867273;100.456939889615;91.7990723247243;72.1551490755883;48.0464074225427;89.9926001177481;95.5765859809845;82.078978448853;91.7233410610517;74.8491626657217;97.7722302631876;94.9638235947261;108.789287131656;41.8047397018233;82.65930490049;82.587325292368;42.2324797453294;58.2521222804793;71.5010695565719;60.547917567696;58.588762924944;97.2470664200708
65.6774645298468;95.6677212629672;107.359411998113;124.235837434848;109.424274179362;126.052509374276;81.7387864633197;113.531838548854;93.6956505113997;7.00827270027304;80.5768687858411;43.1485019631464;76.1348484328197;61.1430810437065;94.5969558596028;50.2201903716839;45.2607111995309;74.3472733704245;95.5090004390922;64.0480198218481;82.6161306872337;69.3220017542146;90.3554564088778;74.9623951563755;43.5697375833197;54.4346309603122;92.3326423083413;75.3580098759742;71.558384216661;83.5970556751024;64.8578212653582;110.907147306597;135.712336908878
53.2051370526128;89.1211159954263;55.5173879172323;109.47226354731;75.7313061358406;90.3045749986114;86.9689491531896;74.8245948381566;49.9593561387079;66.7391491073577;66.3765083715365;84.702733021249;86.9893062638477;67.5748069898068;79.7278861900749;57.6693211802121;80.2714047407283;102.961238882695;104.857669776542;95.181110675429;79.25071599054;84.6716803629837;89.7559565791727;82.7851202440443;54.4965012057922;67.5767420394984;67.4138362336957;107.957910471262;85.7128155117361;70.7625648499232;17.3166644352914;63.8294456955314;68.5349340594802
66.8492005908565;80.6110624993229;47.7629330585881;53.8648266663893;60.0883600372989;98.6835081594775;50.186692709659;80.0079807440822;17.5685951928506;34.6035398142563;98.7913644474485;93.6473280316129;36.9805102870033;32.8237036343789;31.9079293080347;50.3586758809505;61.1794689195417;65.8358213107737;39.2988304274268;67.1385796144582;58.6270487225784;78.5623818489366;100.471407089219;43.6178996199247;18.5624533296991;24.6052242448673;54.3297061245519;47.5724314987885;66.4864428881173;67.5149940868239;20.3840624284885;48.6524221618074;60.6924353141183
9.97755242832977;55.7366590786437;50.5231770689188;43.4952799603795;50.2005133176651;77.9480131742716;49.4234200658399;56.3515837302813;57.2249728141318;33.4922667135808;64.109079178276;73.9322510128276;24.791846626552;55.7630705449189;57.9532085894138;72.3308364386961;56.5650357728293;63.597828358454;66.9547819679473;57.8185236295688;63.8247456534056;69.9016867523622;84.2759090066735;60.1875096272894;27.4188838242138;82.1719558049924;76.5438541243468;97.2734325049507;77.126843669911;82.9428193637536;35.8905486838296;62.0530312364036;55.8838811670786
60.1878473658012;46.6004970757368;52.5140262212603;36.9622050976075;45.7446780660654;55.4968544610651;57.4224830770216;42.5131084249675;42.5740406369732;60.2996142542755;54.1667670101516;63.6936329543931;89.7727974773951;72.7549983299667;62.6022448765481;39.2909077715151;30.4420369156978;58.4289037095336;73.3606947513174;71.3618265681472;67.6331954351915;45.1986579355817;43.4326583580479;75.5504530700819;83.2112673883189;42.8971764655851;64.05432713137;93.2870381475519;97.7871284145313;72.6150255830293;56.1805644245283;53.9087705998115;65.0210346480384
53.301837996301;60.7822466704715;102.600033163056;37.2099328906481;60.418338009757;51.3089011017812;44.011938696197;83.2520734270789;44.7124689001339;54.2658675840862;59.871014044991;74.042087529376;73.1389334368407;91.5799048952049;49.0867678496826;96.740766794366;79.7303947468529;113.164269275237;80.9173952950149;98.6532461581668;93.0677433484104;60.3877602092446;78.7115891150157;47.5090822192278;74.1235113604379;63.2573304921521;51.8919338023413;87.8518220019896;96.5702989665516;93.7955827694754;44.7293206151641;52.3462509437807;35.7034212698085
66.1969886215822;57.3461279370968;43.5225354939889;78.476848592692;81.6403309530742;58.3400791590829;67.9336229448798;88.0182129896345;14.0411380841585;54.1028748421682;61.6977472845567;71.5528852904115;57.5299426333695;64.6745425864765;73.7842122131263;34.5729311357248;60.2040602574197;59.1918726329639;91.2705637200688;53.8760219408543;85.0776275971705;62.4927622847866;62.6805996947154;72.6131926602146;56.7489318651395;52.0010295957902;59.1461821756976;112.487741605296;100.583874540531;79.3846524950859;34.1529434707206;51.3408618597078;38.2941683865416
22.1389489778212;73.5310348800462;40.6532986336834;67.6786057123926;74.7001966439294;94.0526060898003;73.9322162634558;62.860520918552;46.1500041406394;67.385976860417;65.3704087685104;33.9903487511605;103.207649030526;95.0974230739072;110.853327003634;71.9837919150011;71.7209088005173;73.4437120087275;91.7436633610926;94.3664924252409;83.6861356868341;69.1705804364577;59.2101654274712;90.4608973812732;73.4807053907262;58.2259501398742;85.4948723101829;83.5713865545021;74.3485354134598;82.9472880515018;34.8151051108863;64.2665436430922;42.7890472059177
23.2252172389373;61.8576218823562;70.3275828687797;61.8061211860483;60.3381016473071;84.6816334139244;93.7029984755607;65.4783721888841;74.2523299002013;105.569023231619;55.6252746697995;64.640018697532;84.7553143084273;62.4316888349019;32.4284605295021;73.0403357150064;73.9861618299603;74.4703674949636;96.0273133734845;63.218506358791;66.9007213965669;90.0946923635963;97.5141034089351;61.1619491711627;69.2013423408576;90.3019571787693;66.0030844064332;109.688652411872;107.565351777198;90.9522497137248;56.4594356559715;42.0466320029671;47.2425618720231
